site_code,site_name,sort_order,latitude,longitude,region,marine_common_season,marine_season_code,target_assemblage,size_mm,count,species
MAN,Manchester,3680,47.57688141,-122.54411,WA Salish Sea,134,SU14,barnacle,21,1,Nucella spp
MAN,Manchester,3680,47.57688141,-122.54411,WA Salish Sea,134,SU14,barnacle,22,2,Nucella spp
MAN,Manchester,3680,47.57688141,-122.54411,WA Salish Sea,134,SU14,fucus,13,1,Nucella spp
MAN,Manchester,3680,47.57688141,-122.54411,WA Salish Sea,134,SU14,fucus,19,2,Nucella spp
MAN,Manchester,3680,47.57688141,-122.54411,WA Salish Sea,134,SU14,fucus,20,2,Nucella spp
MAN,Manchester,3680,47.57688141,-122.54411,WA Salish Sea,134,SU14,fucus,21,3,Nucella spp
MAN,Manchester,3680,47.57688141,-122.54411,WA Salish Sea,134,SU14,fucus,22,3,Nucella spp
MAN,Manchester,3680,47.57688141,-122.54411,WA Salish Sea,134,SU14,fucus,23,2,Nucella spp
MAN,Manchester,3680,47.57688141,-122.54411,WA Salish Sea,134,SU14,fucus,24,3,Nucella spp
MAN,Manchester,3680,47.57688141,-122.54411,WA Salish Sea,134,SU14,fucus,25,4,Nucella spp
MAN,Manchester,3680,47.57688141,-122.54411,WA Salish Sea,134,SU14,fucus,26,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,10,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,12,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,13,3,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,14,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,16,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,17,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,19,5,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,20,5,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,21,4,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,22,8,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,23,3,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,24,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,25,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,9,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,15,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,19,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,21,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,110,SU08,mytilus,23,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,12,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,13,3,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,14,3,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,15,4,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,17,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,18,2,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,20,4,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,21,3,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,22,2,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,23,4,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,24,5,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,25,3,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,28,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,15,2,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,19,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,21,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,22,2,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,23,4,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,114,SU09,mytilus,25,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,12,3,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,12.6,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,13,2,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,13.7,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,14.7,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,15,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,16,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,17,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,18,2,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,18.2,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,18.7,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,19,2,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,19.3,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,20,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,20.3,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,21.1,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,21.2,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,21.25,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,21.7,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,22,5,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,22.5,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,23,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,23.1,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,23.5,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,23.6,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,24,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,24.1,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,25.1,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,10.5,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,14.5,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,14.8,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,16,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,22.6,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,23.1,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,118,SU10,mytilus,24.4,2,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,122,SU11,mytilus,13,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,122,SU11,mytilus,16,2,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,122,SU11,mytilus,17,4,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,122,SU11,mytilus,19,2,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,122,SU11,mytilus,20,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,122,SU11,mytilus,21,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,122,SU11,mytilus,22,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,122,SU11,mytilus,19,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,122,SU11,mytilus,23,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,126,SU12,mytilus,12,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,126,SU12,mytilus,14,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,126,SU12,mytilus,16,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,126,SU12,mytilus,23,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,126,SU12,mytilus,18,2,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,130,SU13,mytilus,9,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,130,SU13,mytilus,10,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,130,SU13,mytilus,11,4,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,130,SU13,mytilus,12,2,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,130,SU13,mytilus,13,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,130,SU13,mytilus,18,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,134,SU14,mytilus,20,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,134,SU14,mytilus,22,1,Nucella spp
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,134,SU14,mytilus,12,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,134,SU14,mytilus,13,3,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,134,SU14,mytilus,14,5,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,134,SU14,mytilus,15,8,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,134,SU14,mytilus,16,2,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,134,SU14,mytilus,17,2,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,134,SU14,mytilus,20,1,Tegula funebralis
KYDI,Kydikabbit Point,3900,48.39147186,-124.65372,WA Olympic Coast,134,SU14,mytilus,25,1,Tegula funebralis
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,110,SU08,balanus,12,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,110,SU08,balanus,13,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,110,SU08,balanus,14,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,110,SU08,balanus,17,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,balanus,7,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,balanus,9,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,balanus,10,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,balanus,11,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,3,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,5,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,6,6,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,7,6,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,8,7,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,9,6,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,10,5,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,11,5,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,12,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,13,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,14,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,15,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,16,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,17,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,18,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,20,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,114,SU09,mytilus,23,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,7,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,9,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,11,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,12,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,13,4,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,14,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,15,9,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,16,8,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,17,8,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,18,6,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,19,4,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,21,5,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,22,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,24,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,118,SU10,mytilus,26,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,balanus,5,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,balanus,6,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,balanus,7,5,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,balanus,8,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,balanus,13,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,balanus,14,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,balanus,18,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,mytilus,2,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,mytilus,4,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,mytilus,5,4,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,mytilus,6,8,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,mytilus,7,12,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,mytilus,8,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,mytilus,9,12,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,mytilus,10,5,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,mytilus,11,4,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,mytilus,12,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,122,SU11,mytilus,14,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,5,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,7,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,8,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,9,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,10,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,11,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,12,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,13,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,14,6,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,15,11,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,16,6,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,17,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,18,6,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,126,SU12,mytilus,19,5,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,7,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,8,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,9,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,10,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,11,5,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,12,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,13,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,14,6,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,15,11,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,16,8,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,17,5,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,18,7,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,130,SU13,mytilus,19,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,1,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,9,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,12,4,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,13,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,14,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,15,9,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,16,8,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,17,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,18,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,19,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,20,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,21,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,134,SU14,mytilus,23,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,138,SU15,balanus,11,1,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,138,SU15,balanus,15,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,138,SU15,balanus,16,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,138,SU15,balanus,17,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,138,SU15,balanus,18,3,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,138,SU15,balanus,19,2,Nucella spp
GREN,Point Grenville,3980,47.30255127,-124.27531,WA Olympic Coast,138,SU15,balanus,20,1,Nucella spp
