id,species,year,month,total_length_mm,weight_g,sampling_site,lat,lon,protective_regime,proximity_human_settlements,date
34076,Patella candei,1997,2,47.00,"8,65",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34119,Patella candei,1997,2,47.00,"7,99",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34121,Patella candei,1997,2,47.00,"7,82",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34128,Patella candei,1997,2,47.00,"8,91",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
729,Patella aspera,1997,2,48.00,"11,37",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
810,Patella aspera,1997,2,48.00,"9,28",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
811,Patella aspera,1997,2,48.00,"9,58",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
817,Patella aspera,1997,2,48.00,"8,5",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
865,Patella aspera,1997,2,48.00,"8,77",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
885,Patella aspera,1997,2,48.00,"11,04",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33743,Patella candei,1997,2,48.00,"8,23",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33827,Patella candei,1997,2,48.00,"7,33",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33867,Patella candei,1997,2,48.00,"6,46",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33925,Patella candei,1997,2,48.00,"7,05",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33958,Patella candei,1997,2,48.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33971,Patella candei,1997,2,48.00,"6,24",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33984,Patella candei,1997,2,48.00,"7,81",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33993,Patella candei,1997,2,48.00,"6,63",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33999,Patella candei,1997,2,48.00,"7,28",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34012,Patella candei,1997,2,48.00,"6,98",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34019,Patella candei,1997,2,48.00,"6,10",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34065,Patella candei,1997,2,48.00,"9,13",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34067,Patella candei,1997,2,48.00,"8,45",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34070,Patella candei,1997,2,48.00,"9,69",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34075,Patella candei,1997,2,48.00,"9,35",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34095,Patella candei,1997,2,48.00,"6,78",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34100,Patella candei,1997,2,48.00,"9,82",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34102,Patella candei,1997,2,48.00,"7,90",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34116,Patella candei,1997,2,48.00,"6,59",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34118,Patella candei,1997,2,48.00,"8,52",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34123,Patella candei,1997,2,48.00,"9,58",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
728,Patella aspera,1997,2,49.00,9,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
809,Patella aspera,1997,2,49.00,"10,77",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
812,Patella aspera,1997,2,49.00,"8,05",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
824,Patella aspera,1997,2,49.00,"9,01",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
826,Patella aspera,1997,2,49.00,"10,59",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
831,Patella aspera,1997,2,49.00,"8,87",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
893,Patella aspera,1997,2,49.00,"11,96",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33770,Patella candei,1997,2,49.00,"7,31",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33806,Patella candei,1997,2,49.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33807,Patella candei,1997,2,49.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33847,Patella candei,1997,2,49.00,"7,61",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33897,Patella candei,1997,2,49.00,"7,81",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33900,Patella candei,1997,2,49.00,"6,88",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33909,Patella candei,1997,2,49.00,"7,94",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33923,Patella candei,1997,2,49.00,"8,00",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33924,Patella candei,1997,2,49.00,"7,87",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33933,Patella candei,1997,2,49.00,"6,57",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33934,Patella candei,1997,2,49.00,"6,70",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33937,Patella candei,1997,2,49.00,"7,54",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34008,Patella candei,1997,2,49.00,"7,17",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34015,Patella candei,1997,2,49.00,"7,46",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34020,Patella candei,1997,2,49.00,"9,03",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34025,Patella candei,1997,2,49.00,"8,35",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34049,Patella candei,1997,2,49.00,"7,21",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34055,Patella candei,1997,2,49.00,"9,11",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34074,Patella candei,1997,2,49.00,"9,40",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34078,Patella candei,1997,2,49.00,"8,29",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34087,Patella candei,1997,2,49.00,"6,84",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34088,Patella candei,1997,2,49.00,"8,54",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34108,Patella candei,1997,2,49.00,"8,02",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34109,Patella candei,1997,2,49.00,"8,82",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34155,Patella candei,1997,2,49.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
696,Patella aspera,1997,2,50.00,"13,26",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
785,Patella aspera,1997,2,50.00,"10,18",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
791,Patella aspera,1997,2,50.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
869,Patella aspera,1997,2,50.00,"12,58",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
895,Patella aspera,1997,2,50.00,"9,99",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33740,Patella candei,1997,2,50.00,"8,41",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33746,Patella candei,1997,2,50.00,"8,67",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33825,Patella candei,1997,2,50.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33872,Patella candei,1997,2,50.00,"8,40",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33891,Patella candei,1997,2,50.00,"6,68",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33892,Patella candei,1997,2,50.00,"7,78",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33957,Patella candei,1997,2,50.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34016,Patella candei,1997,2,50.00,"8,47",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34018,Patella candei,1997,2,50.00,"8,79",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34026,Patella candei,1997,2,50.00,"8,79",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34027,Patella candei,1997,2,50.00,"6,65",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34101,Patella candei,1997,2,50.00,"10,04",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34106,Patella candei,1997,2,50.00,"8,53",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34107,Patella candei,1997,2,50.00,"10,76",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34110,Patella candei,1997,2,50.00,"9,84",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34122,Patella candei,1997,2,50.00,"7,29",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34131,Patella candei,1997,2,50.00,"10,71",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
680,Patella aspera,1997,2,51.00,"10,42",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
709,Patella aspera,1997,2,51.00,"9,47",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
768,Patella aspera,1997,2,51.00,"13,66",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
806,Patella aspera,1997,2,51.00,"12,95",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
846,Patella aspera,1997,2,51.00,"10,03",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
882,Patella aspera,1997,2,51.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33833,Patella candei,1997,2,51.00,"7,54",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33834,Patella candei,1997,2,51.00,"8,85",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33935,Patella candei,1997,2,51.00,"9,61",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33939,Patella candei,1997,2,51.00,"8,80",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34048,Patella candei,1997,2,51.00,"10,88",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34050,Patella candei,1997,2,51.00,"7,54",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34051,Patella candei,1997,2,51.00,"9,56",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34063,Patella candei,1997,2,51.00,"12,72",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34115,Patella candei,1997,2,51.00,"9,53",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34120,Patella candei,1997,2,51.00,"8,48",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
651,Patella aspera,1997,2,52.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
727,Patella aspera,1997,2,52.00,"8,24",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
766,Patella aspera,1997,2,52.00,"14,5",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
920,Patella aspera,1997,2,52.00,"11,21",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33758,Patella candei,1997,2,52.00,"9,00",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33828,Patella candei,1997,2,52.00,"8,42",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33844,Patella candei,1997,2,52.00,"8,93",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34006,Patella candei,1997,2,52.00,"10,16",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34064,Patella candei,1997,2,52.00,"11,25",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34079,Patella candei,1997,2,52.00,"9,66",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34083,Patella candei,1997,2,52.00,"10,52",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34096,Patella candei,1997,2,52.00,"10,08",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34099,Patella candei,1997,2,52.00,"10,51",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34117,Patella candei,1997,2,52.00,"8,79",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
793,Patella aspera,1997,2,53.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
892,Patella aspera,1997,2,53.00,"17,02",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34046,Patella candei,1997,2,53.00,"12,12",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34060,Patella candei,1997,2,53.00,"11,64",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34066,Patella candei,1997,2,53.00,"11,25",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33739,Patella candei,1997,2,54.00,"11,77",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
33896,Patella candei,1997,2,54.00,"9,63",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34007,Patella candei,1997,2,54.00,"10,10",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34056,Patella candei,1997,2,54.00,"12,80",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34154,Patella candei,1997,2,54.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
733,Patella aspera,1997,2,55.00,"12,58",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
902,Patella aspera,1997,2,55.00,"14,62",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34072,Patella candei,1997,2,55.00,"10,76",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
750,Patella aspera,1997,2,56.00,"14,28",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
818,Patella aspera,1997,2,56.00,"20,16",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34047,Patella candei,1997,2,56.00,"14,81",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34062,Patella candei,1997,2,56.00,"14,28",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
671,Patella aspera,1997,2,57.00,"14,37",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34105,Patella candei,1997,2,57.00,"13,46",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34097,Patella candei,1997,2,58.00,"19,15",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34045,Patella candei,1997,2,59.00,"11,66",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
34111,Patella candei,1997,2,62.00,"17,32",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,2/1/97
1058,Patella aspera,1997,3,30.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1053,Patella aspera,1997,3,32.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1183,Patella aspera,1997,3,32.00,"2,93",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
948,Patella aspera,1997,3,33.00,"2,88",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
965,Patella aspera,1997,3,33.00,"3,34",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
984,Patella aspera,1997,3,33.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
992,Patella aspera,1997,3,33.00,"2,15",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1135,Patella aspera,1997,3,33.00,"2,49",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1149,Patella aspera,1997,3,33.00,"2,2",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1187,Patella aspera,1997,3,33.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
949,Patella aspera,1997,3,34.00,"3,34",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
966,Patella aspera,1997,3,34.00,"2,91",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
975,Patella aspera,1997,3,34.00,"2,23",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1030,Patella aspera,1997,3,34.00,"2,79",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1087,Patella aspera,1997,3,34.00,"3,74",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1100,Patella aspera,1997,3,34.00,"3,52",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1145,Patella aspera,1997,3,34.00,"2,43",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1181,Patella aspera,1997,3,34.00,"3,44",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34229,Patella candei,1997,3,34.00,"2,98",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34287,Patella candei,1997,3,34.00,"1,87",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34300,Patella candei,1997,3,34.00,"2,18",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
963,Patella aspera,1997,3,35.00,"4,17",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
972,Patella aspera,1997,3,35.00,"3,19",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1000,Patella aspera,1997,3,35.00,"4,14",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1122,Patella aspera,1997,3,35.00,"3,41",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1148,Patella aspera,1997,3,35.00,"2,93",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1180,Patella aspera,1997,3,35.00,"4,2",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34301,Patella candei,1997,3,35.00,"2,12",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34358,Patella candei,1997,3,35.00,"2,55",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34364,Patella candei,1997,3,35.00,"2,35",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
940,Patella aspera,1997,3,36.00,"3,69",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
950,Patella aspera,1997,3,36.00,"4,85",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
955,Patella aspera,1997,3,36.00,"4,6",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
964,Patella aspera,1997,3,36.00,"3,67",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
985,Patella aspera,1997,3,36.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1025,Patella aspera,1997,3,36.00,"4,11",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1142,Patella aspera,1997,3,36.00,"7,39",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1143,Patella aspera,1997,3,36.00,"6,08",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1150,Patella aspera,1997,3,36.00,"3,29",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1155,Patella aspera,1997,3,36.00,"4,43",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1182,Patella aspera,1997,3,36.00,"4,67",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34178,Patella candei,1997,3,36.00,"2,66",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34269,Patella candei,1997,3,36.00,"3,47",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
937,Patella aspera,1997,3,37.00,"4,15",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
952,Patella aspera,1997,3,37.00,"5,03",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
953,Patella aspera,1997,3,37.00,"4,56",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
982,Patella aspera,1997,3,37.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1007,Patella aspera,1997,3,37.00,"4,46",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1009,Patella aspera,1997,3,37.00,"4,16",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1042,Patella aspera,1997,3,37.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1093,Patella aspera,1997,3,37.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1146,Patella aspera,1997,3,37.00,"5,15",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1147,Patella aspera,1997,3,37.00,"6,14",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34207,Patella candei,1997,3,37.00,"3,03",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34216,Patella candei,1997,3,37.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34299,Patella candei,1997,3,37.00,"2,87",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
944,Patella aspera,1997,3,38.00,"4,55",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
960,Patella aspera,1997,3,38.00,"6,13",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
971,Patella aspera,1997,3,38.00,"4,49",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
987,Patella aspera,1997,3,38.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1003,Patella aspera,1997,3,38.00,"3,64",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1011,Patella aspera,1997,3,38.00,"5,9",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1048,Patella aspera,1997,3,38.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1051,Patella aspera,1997,3,38.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1159,Patella aspera,1997,3,38.00,"5,87",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34211,Patella candei,1997,3,38.00,"3,41",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34215,Patella candei,1997,3,38.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34274,Patella candei,1997,3,38.00,"2,96",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34316,Patella candei,1997,3,38.00,"3,59",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
34368,Patella candei,1997,3,38.00,"2,69",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
979,Patella aspera,1997,3,39.00,,Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1008,Patella aspera,1997,3,39.00,"4,08",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
1027,Patella aspera,1997,3,39.00,"5,4",Porto Moniz,32.86388889,-17.16469444,Full acess,Near,3/1/97
